[2021-03-27 17:52:07]: Path: save/1616881927/ is created
[2021-03-27 17:52:14]: Start train process.
[2021-03-27 20:22:35]: | epoch  52 |   400/ 3494 batches | rec loss 0.1771 | dis loss 0.1563 |
[2021-03-27 20:22:45]: | epoch  52 |   600/ 3494 batches | rec loss 0.2009 | dis loss 0.1378 |
[2021-03-27 20:22:55]: | epoch  52 |   800/ 3494 batches | rec loss 0.2549 | dis loss 0.1667 |
[2021-03-27 20:23:04]: | epoch  52 |  1000/ 3494 batches | rec loss 0.1936 | dis loss 0.0732 |
[2021-03-27 20:23:14]: | epoch  52 |  1200/ 3494 batches | rec loss 0.1705 | dis loss 0.1867 |
[2021-03-27 20:23:24]: | epoch  52 |  1400/ 3494 batches | rec loss 0.2326 | dis loss 0.1527 |
[2021-03-27 20:23:34]: | epoch  52 |  1600/ 3494 batches | rec loss 0.2464 | dis loss 0.0828 |
[2021-03-27 20:23:44]: | epoch  52 |  1800/ 3494 batches | rec loss 0.2226 | dis loss 0.1291 |
[2021-03-27 20:23:54]: | epoch  52 |  2000/ 3494 batches | rec loss 0.2211 | dis loss 0.1362 |
[2021-03-27 20:24:04]: | epoch  52 |  2200/ 3494 batches | rec loss 0.1576 | dis loss 0.1641 |
[2021-03-27 20:24:14]: | epoch  52 |  2400/ 3494 batches | rec loss 0.1656 | dis loss 0.1246 |
[2021-03-27 20:24:24]: | epoch  52 |  2600/ 3494 batches | rec loss 0.2165 | dis loss 0.1497 |
[2021-03-27 20:24:34]: | epoch  52 |  2800/ 3494 batches | rec loss 0.2096 | dis loss 0.1447 |
[2021-03-27 20:24:44]: | epoch  52 |  3000/ 3494 batches | rec loss 0.2643 | dis loss 0.1795 |
[2021-03-27 20:24:54]: | epoch  52 |  3200/ 3494 batches | rec loss 0.2021 | dis loss 0.1487 |
[2021-03-27 20:25:04]: | epoch  52 |  3400/ 3494 batches | rec loss 0.1998 | dis loss 0.1214 |
[2021-03-27 20:25:09]: | end of epoch  52 | time: 174.51s |
[2021-03-27 20:25:10]: | epoch  53 |     0/ 3494 batches | rec loss 0.2827 | dis loss 0.1645 |
[2021-03-27 20:25:20]: | epoch  53 |   200/ 3494 batches | rec loss 0.2862 | dis loss 0.3285 |
[2021-03-27 20:25:30]: | epoch  53 |   400/ 3494 batches | rec loss 0.1877 | dis loss 0.1468 |
[2021-03-27 20:25:40]: | epoch  53 |   600/ 3494 batches | rec loss 0.2101 | dis loss 0.1317 |
[2021-03-27 20:25:50]: | epoch  53 |   800/ 3494 batches | rec loss 0.2312 | dis loss 0.1978 |
[2021-03-27 20:26:00]: | epoch  53 |  1000/ 3494 batches | rec loss 0.1913 | dis loss 0.0668 |
[2021-03-27 20:26:10]: | epoch  53 |  1200/ 3494 batches | rec loss 0.1907 | dis loss 0.1607 |
[2021-03-27 20:26:20]: | epoch  53 |  1400/ 3494 batches | rec loss 0.2127 | dis loss 0.1754 |
[2021-03-27 20:26:30]: | epoch  53 |  1600/ 3494 batches | rec loss 0.2326 | dis loss 0.1017 |
[2021-03-27 20:26:40]: | epoch  53 |  1800/ 3494 batches | rec loss 0.2211 | dis loss 0.1401 |
[2021-03-27 20:26:50]: | epoch  53 |  2000/ 3494 batches | rec loss 0.2133 | dis loss 0.1241 |
[2021-03-27 20:27:00]: | epoch  53 |  2200/ 3494 batches | rec loss 0.1731 | dis loss 0.1639 |
[2021-03-27 20:27:10]: | epoch  53 |  2400/ 3494 batches | rec loss 0.1776 | dis loss 0.1149 |
[2021-03-27 20:27:20]: | epoch  53 |  2600/ 3494 batches | rec loss 0.2431 | dis loss 0.1085 |
[2021-03-27 20:27:30]: | epoch  53 |  2800/ 3494 batches | rec loss 0.2192 | dis loss 0.1405 |
[2021-03-27 20:27:40]: | epoch  53 |  3000/ 3494 batches | rec loss 0.2384 | dis loss 0.1456 |
[2021-03-27 20:27:50]: | epoch  53 |  3200/ 3494 batches | rec loss 0.1885 | dis loss 0.1011 |
[2021-03-27 20:28:00]: | epoch  53 |  3400/ 3494 batches | rec loss 0.1790 | dis loss 0.1516 |
[2021-03-27 20:28:05]: | end of epoch  53 | time: 175.13s |
[2021-03-27 20:28:05]: | epoch  54 |     0/ 3494 batches | rec loss 0.2698 | dis loss 0.1566 |
[2021-03-27 20:28:15]: | epoch  54 |   200/ 3494 batches | rec loss 0.2509 | dis loss 0.3491 |
[2021-03-27 20:28:25]: | epoch  54 |   400/ 3494 batches | rec loss 0.1807 | dis loss 0.1562 |
[2021-03-27 20:28:35]: | epoch  54 |   600/ 3494 batches | rec loss 0.1981 | dis loss 0.1652 |
[2021-03-27 20:28:45]: | epoch  54 |   800/ 3494 batches | rec loss 0.2374 | dis loss 0.1610 |
[2021-03-27 20:28:55]: | epoch  54 |  1000/ 3494 batches | rec loss 0.2019 | dis loss 0.0854 |
[2021-03-27 20:29:05]: | epoch  54 |  1200/ 3494 batches | rec loss 0.1739 | dis loss 0.1783 |
[2021-03-27 20:29:15]: | epoch  54 |  1400/ 3494 batches | rec loss 0.2245 | dis loss 0.1526 |
[2021-03-27 20:29:25]: | epoch  54 |  1600/ 3494 batches | rec loss 0.2388 | dis loss 0.1031 |
[2021-03-27 20:29:35]: | epoch  54 |  1800/ 3494 batches | rec loss 0.2220 | dis loss 0.1558 |
[2021-03-27 20:29:45]: | epoch  54 |  2000/ 3494 batches | rec loss 0.2176 | dis loss 0.1496 |
[2021-03-27 20:29:55]: | epoch  54 |  2200/ 3494 batches | rec loss 0.1831 | dis loss 0.1513 |
[2021-03-27 20:30:05]: | epoch  54 |  2400/ 3494 batches | rec loss 0.1588 | dis loss 0.0849 |
[2021-03-27 20:30:15]: | epoch  54 |  2600/ 3494 batches | rec loss 0.2135 | dis loss 0.1360 |
[2021-03-27 20:30:25]: | epoch  54 |  2800/ 3494 batches | rec loss 0.2341 | dis loss 0.1394 |
[2021-03-27 20:30:35]: | epoch  54 |  3000/ 3494 batches | rec loss 0.2445 | dis loss 0.1545 |
[2021-03-27 20:30:45]: | epoch  54 |  3200/ 3494 batches | rec loss 0.1863 | dis loss 0.1278 |
[2021-03-27 20:30:55]: | epoch  54 |  3400/ 3494 batches | rec loss 0.1821 | dis loss 0.1348 |
[2021-03-27 20:31:00]: | end of epoch  54 | time: 174.38s |
[2021-03-27 20:31:00]: | epoch  55 |     0/ 3494 batches | rec loss 0.2743 | dis loss 0.1902 |
[2021-03-27 20:31:10]: | epoch  55 |   200/ 3494 batches | rec loss 0.2499 | dis loss 0.3171 |
[2021-03-27 20:31:19]: | epoch  55 |   400/ 3494 batches | rec loss 0.1792 | dis loss 0.1922 |
[2021-03-27 20:31:29]: | epoch  55 |   600/ 3494 batches | rec loss 0.1919 | dis loss 0.1533 |
[2021-03-27 20:31:39]: | epoch  55 |   800/ 3494 batches | rec loss 0.2334 | dis loss 0.1863 |
[2021-03-27 20:31:48]: | epoch  55 |  1000/ 3494 batches | rec loss 0.1979 | dis loss 0.0655 |
[2021-03-27 20:31:58]: | epoch  55 |  1200/ 3494 batches | rec loss 0.1693 | dis loss 0.1739 |
[2021-03-27 20:32:08]: | epoch  55 |  1400/ 3494 batches | rec loss 0.2229 | dis loss 0.1318 |
[2021-03-27 20:32:17]: | epoch  55 |  1600/ 3494 batches | rec loss 0.2487 | dis loss 0.1092 |
[2021-03-27 20:32:27]: | epoch  55 |  1800/ 3494 batches | rec loss 0.2185 | dis loss 0.1550 |
[2021-03-27 20:32:36]: | epoch  55 |  2000/ 3494 batches | rec loss 0.2165 | dis loss 0.1199 |
[2021-03-27 20:32:46]: | epoch  55 |  2200/ 3494 batches | rec loss 0.1671 | dis loss 0.1459 |
[2021-03-27 20:32:56]: | epoch  55 |  2400/ 3494 batches | rec loss 0.1699 | dis loss 0.1072 |
[2021-03-27 20:33:05]: | epoch  55 |  2600/ 3494 batches | rec loss 0.2272 | dis loss 0.1432 |
[2021-03-27 20:33:15]: | epoch  55 |  2800/ 3494 batches | rec loss 0.2179 | dis loss 0.1317 |
[2021-03-27 20:33:25]: | epoch  55 |  3000/ 3494 batches | rec loss 0.2399 | dis loss 0.1441 |
[2021-03-27 20:33:34]: | epoch  55 |  3200/ 3494 batches | rec loss 0.1856 | dis loss 0.1249 |
[2021-03-27 20:33:44]: | epoch  55 |  3400/ 3494 batches | rec loss 0.1733 | dis loss 0.1495 |
[2021-03-27 20:33:49]: | end of epoch  55 | time: 168.51s |
[2021-03-27 20:33:49]: | epoch  56 |     0/ 3494 batches | rec loss 0.2769 | dis loss 0.1466 |
[2021-03-27 20:33:59]: | epoch  56 |   200/ 3494 batches | rec loss 0.2377 | dis loss 0.2937 |
[2021-03-27 20:34:08]: | epoch  56 |   400/ 3494 batches | rec loss 0.1904 | dis loss 0.1654 |
[2021-03-27 20:34:18]: | epoch  56 |   600/ 3494 batches | rec loss 0.2091 | dis loss 0.1212 |
[2021-03-27 20:34:28]: | epoch  56 |   800/ 3494 batches | rec loss 0.2439 | dis loss 0.2060 |
[2021-03-27 20:34:37]: | epoch  56 |  1000/ 3494 batches | rec loss 0.2022 | dis loss 0.0742 |
[2021-03-27 20:34:47]: | epoch  56 |  1200/ 3494 batches | rec loss 0.1709 | dis loss 0.1410 |
[2021-03-27 20:34:57]: | epoch  56 |  1400/ 3494 batches | rec loss 0.2150 | dis loss 0.1444 |
[2021-03-27 20:35:07]: | epoch  56 |  1600/ 3494 batches | rec loss 0.2418 | dis loss 0.0803 |
[2021-03-27 20:35:16]: | epoch  56 |  1800/ 3494 batches | rec loss 0.2171 | dis loss 0.1319 |
[2021-03-27 20:35:26]: | epoch  56 |  2000/ 3494 batches | rec loss 0.2183 | dis loss 0.1447 |
[2021-03-27 20:35:36]: | epoch  56 |  2200/ 3494 batches | rec loss 0.1486 | dis loss 0.1708 |
[2021-03-27 20:35:46]: | epoch  56 |  2400/ 3494 batches | rec loss 0.1610 | dis loss 0.1078 |
[2021-03-27 20:35:55]: | epoch  56 |  2600/ 3494 batches | rec loss 0.2401 | dis loss 0.1215 |
[2021-03-27 20:36:05]: | epoch  56 |  2800/ 3494 batches | rec loss 0.2186 | dis loss 0.1222 |
[2021-03-27 20:36:15]: | epoch  56 |  3000/ 3494 batches | rec loss 0.2228 | dis loss 0.1475 |
[2021-03-27 20:36:25]: | epoch  56 |  3200/ 3494 batches | rec loss 0.2035 | dis loss 0.1282 |
[2021-03-27 20:36:34]: | epoch  56 |  3400/ 3494 batches | rec loss 0.1752 | dis loss 0.1406 |
[2021-03-27 20:36:39]: | end of epoch  56 | time: 170.26s |
[2021-03-27 20:36:40]: | epoch  57 |     0/ 3494 batches | rec loss 0.2666 | dis loss 0.1443 |
[2021-03-27 20:36:49]: | epoch  57 |   200/ 3494 batches | rec loss 0.2521 | dis loss 0.2722 |
[2021-03-27 20:36:59]: | epoch  57 |   400/ 3494 batches | rec loss 0.1771 | dis loss 0.1842 |
[2021-03-27 20:37:09]: | epoch  57 |   600/ 3494 batches | rec loss 0.2193 | dis loss 0.1255 |
[2021-03-27 20:37:18]: | epoch  57 |   800/ 3494 batches | rec loss 0.2451 | dis loss 0.2004 |
[2021-03-27 20:37:28]: | epoch  57 |  1000/ 3494 batches | rec loss 0.2007 | dis loss 0.0617 |
[2021-03-27 20:37:38]: | epoch  57 |  1200/ 3494 batches | rec loss 0.1695 | dis loss 0.1697 |
[2021-03-27 20:37:47]: | epoch  57 |  1400/ 3494 batches | rec loss 0.2193 | dis loss 0.1449 |
[2021-03-27 20:37:57]: | epoch  57 |  1600/ 3494 batches | rec loss 0.2399 | dis loss 0.0916 |
[2021-03-27 20:38:07]: | epoch  57 |  1800/ 3494 batches | rec loss 0.2219 | dis loss 0.1585 |
[2021-03-27 20:38:16]: | epoch  57 |  2000/ 3494 batches | rec loss 0.2406 | dis loss 0.1206 |
[2021-03-27 20:38:26]: | epoch  57 |  2200/ 3494 batches | rec loss 0.1603 | dis loss 0.1375 |
[2021-03-27 20:38:36]: | epoch  57 |  2400/ 3494 batches | rec loss 0.1593 | dis loss 0.0905 |
[2021-03-27 20:38:46]: | epoch  57 |  2600/ 3494 batches | rec loss 0.2123 | dis loss 0.1451 |
[2021-03-27 20:38:55]: | epoch  57 |  2800/ 3494 batches | rec loss 0.2274 | dis loss 0.1311 |
[2021-03-27 20:39:05]: | epoch  57 |  3000/ 3494 batches | rec loss 0.2412 | dis loss 0.1507 |
[2021-03-27 20:39:15]: | epoch  57 |  3200/ 3494 batches | rec loss 0.2017 | dis loss 0.1468 |
[2021-03-27 20:39:24]: | epoch  57 |  3400/ 3494 batches | rec loss 0.1859 | dis loss 0.1635 |
[2021-03-27 20:39:29]: | end of epoch  57 | time: 169.55s |
[2021-03-27 20:39:29]: | epoch  58 |     0/ 3494 batches | rec loss 0.2525 | dis loss 0.1436 |
[2021-03-27 20:39:39]: | epoch  58 |   200/ 3494 batches | rec loss 0.2290 | dis loss 0.2686 |
[2021-03-27 20:39:49]: | epoch  58 |   400/ 3494 batches | rec loss 0.1874 | dis loss 0.1586 |
[2021-03-27 20:39:58]: | epoch  58 |   600/ 3494 batches | rec loss 0.2194 | dis loss 0.1508 |
[2021-03-27 20:40:08]: | epoch  58 |   800/ 3494 batches | rec loss 0.2534 | dis loss 0.1910 |
[2021-03-27 20:40:18]: | epoch  58 |  1000/ 3494 batches | rec loss 0.1955 | dis loss 0.0769 |
[2021-03-27 20:40:28]: | epoch  58 |  1200/ 3494 batches | rec loss 0.1701 | dis loss 0.1781 |
[2021-03-27 20:40:37]: | epoch  58 |  1400/ 3494 batches | rec loss 0.2191 | dis loss 0.1757 |
[2021-03-27 20:40:47]: | epoch  58 |  1600/ 3494 batches | rec loss 0.2537 | dis loss 0.0927 |
[2021-03-27 20:40:57]: | epoch  58 |  1800/ 3494 batches | rec loss 0.2299 | dis loss 0.1218 |
[2021-03-27 20:41:07]: | epoch  58 |  2000/ 3494 batches | rec loss 0.2259 | dis loss 0.1178 |
[2021-03-27 20:41:16]: | epoch  58 |  2200/ 3494 batches | rec loss 0.1483 | dis loss 0.1479 |
[2021-03-27 20:41:26]: | epoch  58 |  2400/ 3494 batches | rec loss 0.1674 | dis loss 0.0941 |
[2021-03-27 20:41:36]: | epoch  58 |  2600/ 3494 batches | rec loss 0.2166 | dis loss 0.1211 |
[2021-03-27 20:41:46]: | epoch  58 |  2800/ 3494 batches | rec loss 0.2239 | dis loss 0.1410 |
[2021-03-27 20:41:55]: | epoch  58 |  3000/ 3494 batches | rec loss 0.2337 | dis loss 0.1596 |
[2021-03-27 20:42:05]: | epoch  58 |  3200/ 3494 batches | rec loss 0.1969 | dis loss 0.1256 |
[2021-03-27 20:42:15]: | epoch  58 |  3400/ 3494 batches | rec loss 0.1717 | dis loss 0.1435 |
[2021-03-27 20:42:20]: | end of epoch  58 | time: 170.32s |
[2021-03-27 20:42:20]: | epoch  59 |     0/ 3494 batches | rec loss 0.2697 | dis loss 0.1390 |
[2021-03-27 20:42:30]: | epoch  59 |   200/ 3494 batches | rec loss 0.2339 | dis loss 0.2937 |
[2021-03-27 20:42:40]: | epoch  59 |   400/ 3494 batches | rec loss 0.1651 | dis loss 0.1629 |
[2021-03-27 20:42:49]: | epoch  59 |   600/ 3494 batches | rec loss 0.2042 | dis loss 0.1300 |
[2021-03-27 20:42:59]: | epoch  59 |   800/ 3494 batches | rec loss 0.2470 | dis loss 0.2225 |
[2021-03-27 20:43:09]: | epoch  59 |  1000/ 3494 batches | rec loss 0.1950 | dis loss 0.0665 |
[2021-03-27 20:43:19]: | epoch  59 |  1200/ 3494 batches | rec loss 0.1489 | dis loss 0.1677 |
[2021-03-27 20:43:28]: | epoch  59 |  1400/ 3494 batches | rec loss 0.2282 | dis loss 0.1532 |
[2021-03-27 20:43:38]: | epoch  59 |  1600/ 3494 batches | rec loss 0.2311 | dis loss 0.1114 |
[2021-03-27 20:43:48]: | epoch  59 |  1800/ 3494 batches | rec loss 0.2108 | dis loss 0.1280 |
[2021-03-27 20:43:58]: | epoch  59 |  2000/ 3494 batches | rec loss 0.2019 | dis loss 0.1249 |
[2021-03-27 20:44:08]: | epoch  59 |  2200/ 3494 batches | rec loss 0.1649 | dis loss 0.1501 |
[2021-03-27 20:44:17]: | epoch  59 |  2400/ 3494 batches | rec loss 0.1676 | dis loss 0.0918 |
[2021-03-27 20:44:27]: | epoch  59 |  2600/ 3494 batches | rec loss 0.2293 | dis loss 0.1530 |
[2021-03-27 20:44:37]: | epoch  59 |  2800/ 3494 batches | rec loss 0.2228 | dis loss 0.1438 |
[2021-03-27 20:44:47]: | epoch  59 |  3000/ 3494 batches | rec loss 0.2432 | dis loss 0.1536 |
[2021-03-27 20:44:57]: | epoch  59 |  3200/ 3494 batches | rec loss 0.1988 | dis loss 0.1406 |
[2021-03-27 20:45:07]: | epoch  59 |  3400/ 3494 batches | rec loss 0.1854 | dis loss 0.1475 |
[2021-03-27 20:45:11]: | end of epoch  59 | time: 171.46s |
[2021-03-27 20:45:12]: | epoch  60 |     0/ 3494 batches | rec loss 0.2434 | dis loss 0.1476 |
[2021-03-27 20:45:22]: | epoch  60 |   200/ 3494 batches | rec loss 0.2579 | dis loss 0.2449 |
[2021-03-27 20:45:32]: | epoch  60 |   400/ 3494 batches | rec loss 0.1792 | dis loss 0.1401 |
[2021-03-27 20:45:42]: | epoch  60 |   600/ 3494 batches | rec loss 0.2150 | dis loss 0.1595 |
[2021-03-27 20:45:52]: | epoch  60 |   800/ 3494 batches | rec loss 0.2196 | dis loss 0.1461 |
[2021-03-27 20:46:01]: | epoch  60 |  1000/ 3494 batches | rec loss 0.1825 | dis loss 0.0654 |
[2021-03-27 20:46:11]: | epoch  60 |  1200/ 3494 batches | rec loss 0.1682 | dis loss 0.1787 |
[2021-03-27 20:46:21]: | epoch  60 |  1400/ 3494 batches | rec loss 0.2086 | dis loss 0.1674 |
[2021-03-27 20:46:31]: | epoch  60 |  1600/ 3494 batches | rec loss 0.2402 | dis loss 0.0919 |
[2021-03-27 20:46:41]: | epoch  60 |  1800/ 3494 batches | rec loss 0.2184 | dis loss 0.1162 |
[2021-03-27 20:46:51]: | epoch  60 |  2000/ 3494 batches | rec loss 0.2046 | dis loss 0.1395 |
[2021-03-27 20:47:01]: | epoch  60 |  2200/ 3494 batches | rec loss 0.1685 | dis loss 0.1367 |
[2021-03-27 20:47:10]: | epoch  60 |  2400/ 3494 batches | rec loss 0.1603 | dis loss 0.1107 |
[2021-03-27 20:47:20]: | epoch  60 |  2600/ 3494 batches | rec loss 0.2144 | dis loss 0.1654 |
[2021-03-27 20:47:30]: | epoch  60 |  2800/ 3494 batches | rec loss 0.2404 | dis loss 0.1306 |
[2021-03-27 20:47:40]: | epoch  60 |  3000/ 3494 batches | rec loss 0.2397 | dis loss 0.1442 |
[2021-03-27 20:47:50]: | epoch  60 |  3200/ 3494 batches | rec loss 0.2112 | dis loss 0.1180 |
[2021-03-27 20:47:59]: | epoch  60 |  3400/ 3494 batches | rec loss 0.1891 | dis loss 0.1416 |
[2021-03-27 20:48:04]: | end of epoch  60 | time: 172.15s |
[2021-03-27 20:48:04]: | epoch  61 |     0/ 3494 batches | rec loss 0.2536 | dis loss 0.1457 |
[2021-03-27 20:48:14]: | epoch  61 |   200/ 3494 batches | rec loss 0.2391 | dis loss 0.2775 |
[2021-03-27 20:48:24]: | epoch  61 |   400/ 3494 batches | rec loss 0.1696 | dis loss 0.1750 |
[2021-03-27 20:48:34]: | epoch  61 |   600/ 3494 batches | rec loss 0.1976 | dis loss 0.1444 |
[2021-03-27 20:48:43]: | epoch  61 |   800/ 3494 batches | rec loss 0.2352 | dis loss 0.1575 |
[2021-03-27 20:48:53]: | epoch  61 |  1000/ 3494 batches | rec loss 0.1789 | dis loss 0.0798 |
[2021-03-27 20:49:03]: | epoch  61 |  1200/ 3494 batches | rec loss 0.1592 | dis loss 0.1516 |
[2021-03-27 20:49:12]: | epoch  61 |  1400/ 3494 batches | rec loss 0.2219 | dis loss 0.1198 |
[2021-03-27 20:49:22]: | epoch  61 |  1600/ 3494 batches | rec loss 0.2451 | dis loss 0.0876 |
[2021-03-27 20:49:32]: | epoch  61 |  1800/ 3494 batches | rec loss 0.2249 | dis loss 0.1262 |
[2021-03-27 20:49:42]: | epoch  61 |  2000/ 3494 batches | rec loss 0.2073 | dis loss 0.1183 |
[2021-03-27 20:49:52]: | epoch  61 |  2200/ 3494 batches | rec loss 0.1771 | dis loss 0.1547 |
[2021-03-27 20:50:02]: | epoch  61 |  2400/ 3494 batches | rec loss 0.1547 | dis loss 0.0890 |
[2021-03-27 20:50:12]: | epoch  61 |  2600/ 3494 batches | rec loss 0.2091 | dis loss 0.1573 |
[2021-03-27 20:50:21]: | epoch  61 |  2800/ 3494 batches | rec loss 0.2069 | dis loss 0.1676 |
[2021-03-27 20:50:31]: | epoch  61 |  3000/ 3494 batches | rec loss 0.2475 | dis loss 0.1584 |
[2021-03-27 20:50:41]: | epoch  61 |  3200/ 3494 batches | rec loss 0.2047 | dis loss 0.1045 |
[2021-03-27 20:50:50]: | epoch  61 |  3400/ 3494 batches | rec loss 0.1829 | dis loss 0.1479 |
[2021-03-27 20:50:55]: | end of epoch  61 | time: 170.79s |
[2021-03-27 20:50:56]: | epoch  62 |     0/ 3494 batches | rec loss 0.2710 | dis loss 0.1634 |
[2021-03-27 20:51:05]: | epoch  62 |   200/ 3494 batches | rec loss 0.2488 | dis loss 0.3196 |
[2021-03-27 20:51:15]: | epoch  62 |   400/ 3494 batches | rec loss 0.1859 | dis loss 0.1345 |
[2021-03-27 20:51:25]: | epoch  62 |   600/ 3494 batches | rec loss 0.2075 | dis loss 0.1178 |
[2021-03-27 20:51:34]: | epoch  62 |   800/ 3494 batches | rec loss 0.2347 | dis loss 0.1748 |
[2021-03-27 20:51:44]: | epoch  62 |  1000/ 3494 batches | rec loss 0.1729 | dis loss 0.0684 |
[2021-03-27 20:51:54]: | epoch  62 |  1200/ 3494 batches | rec loss 0.1626 | dis loss 0.1815 |
[2021-03-27 20:52:04]: | epoch  62 |  1400/ 3494 batches | rec loss 0.2136 | dis loss 0.1702 |
[2021-03-27 20:52:13]: | epoch  62 |  1600/ 3494 batches | rec loss 0.2325 | dis loss 0.1173 |
[2021-03-27 20:52:23]: | epoch  62 |  1800/ 3494 batches | rec loss 0.2166 | dis loss 0.1258 |
[2021-03-27 20:52:33]: | epoch  62 |  2000/ 3494 batches | rec loss 0.2186 | dis loss 0.1224 |
[2021-03-27 20:52:42]: | epoch  62 |  2200/ 3494 batches | rec loss 0.1519 | dis loss 0.1634 |
[2021-03-27 20:52:52]: | epoch  62 |  2400/ 3494 batches | rec loss 0.1718 | dis loss 0.1123 |
[2021-03-27 20:53:02]: | epoch  62 |  2600/ 3494 batches | rec loss 0.2059 | dis loss 0.1408 |
[2021-03-27 20:53:11]: | epoch  62 |  2800/ 3494 batches | rec loss 0.2127 | dis loss 0.1447 |
[2021-03-27 20:53:21]: | epoch  62 |  3000/ 3494 batches | rec loss 0.2200 | dis loss 0.1451 |
[2021-03-27 20:53:31]: | epoch  62 |  3200/ 3494 batches | rec loss 0.1857 | dis loss 0.1120 |
[2021-03-27 20:53:40]: | epoch  62 |  3400/ 3494 batches | rec loss 0.1736 | dis loss 0.1484 |
[2021-03-27 20:53:45]: | end of epoch  62 | time: 169.56s |
[2021-03-27 20:53:45]: | epoch  63 |     0/ 3494 batches | rec loss 0.2687 | dis loss 0.1229 |
[2021-03-27 20:53:55]: | epoch  63 |   200/ 3494 batches | rec loss 0.2453 | dis loss 0.3005 |
[2021-03-27 20:54:05]: | epoch  63 |   400/ 3494 batches | rec loss 0.1696 | dis loss 0.1686 |
[2021-03-27 20:54:15]: | epoch  63 |   600/ 3494 batches | rec loss 0.2090 | dis loss 0.1401 |
[2021-03-27 20:54:24]: | epoch  63 |   800/ 3494 batches | rec loss 0.2288 | dis loss 0.2013 |
[2021-03-27 20:54:34]: | epoch  63 |  1000/ 3494 batches | rec loss 0.1954 | dis loss 0.0675 |
[2021-03-27 20:54:44]: | epoch  63 |  1200/ 3494 batches | rec loss 0.1645 | dis loss 0.1691 |
[2021-03-27 20:54:53]: | epoch  63 |  1400/ 3494 batches | rec loss 0.2142 | dis loss 0.1613 |
[2021-03-27 20:55:03]: | epoch  63 |  1600/ 3494 batches | rec loss 0.2354 | dis loss 0.1001 |
[2021-03-27 20:55:13]: | epoch  63 |  1800/ 3494 batches | rec loss 0.2286 | dis loss 0.1209 |
[2021-03-27 20:55:22]: | epoch  63 |  2000/ 3494 batches | rec loss 0.2165 | dis loss 0.0953 |
[2021-03-27 20:55:32]: | epoch  63 |  2200/ 3494 batches | rec loss 0.1488 | dis loss 0.1487 |
[2021-03-27 20:55:42]: | epoch  63 |  2400/ 3494 batches | rec loss 0.1641 | dis loss 0.1082 |
[2021-03-27 20:55:51]: | epoch  63 |  2600/ 3494 batches | rec loss 0.2040 | dis loss 0.1202 |
[2021-03-27 20:56:01]: | epoch  63 |  2800/ 3494 batches | rec loss 0.2100 | dis loss 0.1519 |
[2021-03-27 20:56:11]: | epoch  63 |  3000/ 3494 batches | rec loss 0.2367 | dis loss 0.1547 |
[2021-03-27 20:56:21]: | epoch  63 |  3200/ 3494 batches | rec loss 0.1992 | dis loss 0.1348 |
[2021-03-27 20:56:31]: | epoch  63 |  3400/ 3494 batches | rec loss 0.1643 | dis loss 0.1499 |
[2021-03-27 20:56:35]: | end of epoch  63 | time: 169.95s |
[2021-03-27 20:56:36]: | epoch  64 |     0/ 3494 batches | rec loss 0.2494 | dis loss 0.1571 |
[2021-03-27 20:56:45]: | epoch  64 |   200/ 3494 batches | rec loss 0.2347 | dis loss 0.2971 |
[2021-03-27 20:56:55]: | epoch  64 |   400/ 3494 batches | rec loss 0.1766 | dis loss 0.1864 |
[2021-03-27 20:57:05]: | epoch  64 |   600/ 3494 batches | rec loss 0.2002 | dis loss 0.1358 |
[2021-03-27 20:57:14]: | epoch  64 |   800/ 3494 batches | rec loss 0.2446 | dis loss 0.1948 |
[2021-03-27 20:57:24]: | epoch  64 |  1000/ 3494 batches | rec loss 0.1875 | dis loss 0.0652 |
[2021-03-27 20:57:34]: | epoch  64 |  1200/ 3494 batches | rec loss 0.1556 | dis loss 0.1712 |
[2021-03-27 20:57:43]: | epoch  64 |  1400/ 3494 batches | rec loss 0.2122 | dis loss 0.1674 |
[2021-03-27 20:57:53]: | epoch  64 |  1600/ 3494 batches | rec loss 0.2211 | dis loss 0.0626 |
[2021-03-27 20:58:03]: | epoch  64 |  1800/ 3494 batches | rec loss 0.2044 | dis loss 0.1318 |
[2021-03-27 20:58:12]: | epoch  64 |  2000/ 3494 batches | rec loss 0.2183 | dis loss 0.1300 |
[2021-03-27 20:58:22]: | epoch  64 |  2200/ 3494 batches | rec loss 0.1531 | dis loss 0.1140 |
[2021-03-27 20:58:31]: | epoch  64 |  2400/ 3494 batches | rec loss 0.1507 | dis loss 0.0878 |
[2021-03-27 20:58:41]: | epoch  64 |  2600/ 3494 batches | rec loss 0.2006 | dis loss 0.1257 |
[2021-03-27 20:58:51]: | epoch  64 |  2800/ 3494 batches | rec loss 0.2220 | dis loss 0.1419 |
[2021-03-27 20:59:00]: | epoch  64 |  3000/ 3494 batches | rec loss 0.2311 | dis loss 0.1759 |
[2021-03-27 20:59:10]: | epoch  64 |  3200/ 3494 batches | rec loss 0.1861 | dis loss 0.1016 |
[2021-03-27 20:59:20]: | epoch  64 |  3400/ 3494 batches | rec loss 0.1736 | dis loss 0.1676 |
[2021-03-27 20:59:24]: | end of epoch  64 | time: 168.79s |
[2021-03-27 20:59:25]: | epoch  65 |     0/ 3494 batches | rec loss 0.2418 | dis loss 0.1364 |
[2021-03-27 20:59:34]: | epoch  65 |   200/ 3494 batches | rec loss 0.2310 | dis loss 0.3066 |
